Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Approved_Flag
990214,2.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,8.0,114.0,11.0,8.0,4.0,75.0,14.0,0.0,4.0,4.0,0.0,75.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,1.0,1.0,Married,GRADUATE,27.0,M,24000.0,122.0,0.5,0.0,0.3,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,ConsumerLoan,ConsumerLoan,
990215,21.0,19.0,2.0,0.0,2.0,0.0,0.095,0.095,0.905,1.0,3.0,0.048,0.143,1.0,0.0,1.0,0.0,19.0,0.0,0.0,20.0,1.0,1.0,79.0,10.0,43.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,1.0,1.0,0.0,Married,SSC,44.0,M,18000.0,101.0,0.095,0.0,1.006,0.683,1.0,-99999.0,0.0,1.0,0.0,1.0,0.0,0.518,1.0,0.0,PL,others,
990216,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,13.0,31.0,17.0,5.0,4.0,55.0,24.0,1.0,1.0,0.0,24.0,24.0,1.0,0.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,Married,SSC,39.0,M,22000.0,176.0,1.0,0.0,0.672,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,2.136,0.0,0.0,ConsumerLoan,others,
990217,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,5.0,53.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,2.0,1.0,Married,12TH,27.0,M,20000.0,66.0,1.0,0.5,0.371,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,others,others,
990218,6.0,5.0,1.0,0.0,2.0,0.0,0.333,0.167,0.833,1.0,4.0,0.167,0.667,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,47.0,11.0,89.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,5.0,8.0,65.0,8.0,5.0,2.0,Single,UNDER GRADUATE,25.0,M,12750.0,29.0,0.167,0.0,0.928,-99999.0,0.0,0.928,1.0,0.625,0.0,0.556,0.0,6.896,0.0,0.0,PL,others,
990219,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.125,0.875,1.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,1.0,0.0,94.0,8.0,75.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,245.0,1.0,0.0,0.0,Married,SSC,35.0,M,20000.0,131.0,0.125,0.0,0.3,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.945,1.0,0.0,PL,PL,
990220,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,71.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,2.0,0.0,0.0,Married,UNDER GRADUATE,25.0,F,11000.0,17.0,1.0,0.0,0.249,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.073,0.0,0.0,ConsumerLoan,ConsumerLoan,
990221,10.0,5.0,5.0,2.0,3.0,0.2,0.3,0.5,0.5,2.0,3.0,0.2,0.3,1.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,9.0,1.0,32.0,2.0,65.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,2.0,4.0,17.0,9.0,10.0,2.0,21.0,16.0,8.0,Married,GRADUATE,31.0,M,24000.0,12.0,0.5,1.0,0.749,-99999.0,0.0,0.851,1.0,0.9,0.5,0.529,0.4,10.458,0.0,0.0,ConsumerLoan,others,
990222,4.0,2.0,2.0,1.0,0.0,0.25,0.0,0.5,0.5,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,18.0,5.0,112.0,16.0,15.0,2.0,50.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,45.0,4.0,4.0,2.0,Married,GRADUATE,31.0,M,43000.0,30.0,0.5,1.0,0.898,-99999.0,1.0,-99999.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,CC,PL,
990223,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,85.0,4.0,4.0,1.0,11.0,11.0,1.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,Married,GRADUATE,27.0,M,29000.0,122.0,1.0,0.0,0.164,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.643,0.0,0.0,ConsumerLoan,ConsumerLoan,
990224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,95.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,6.0,3.0,2.0,Married,SSC,37.0,M,23000.0,126.0,1.0,0.0,0.0,-99999.0,0.0,-99999.0,0.0,0.0,1.0,0.0,1.0,1.043,0.0,0.0,CC,ConsumerLoan,
990225,7.0,2.0,5.0,1.0,1.0,0.143,0.143,0.714,0.286,3.0,1.0,0.429,0.143,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,6.0,1.0,52.0,4.0,86.0,14.0,14.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,3.0,3.0,3.0,5.0,0.0,3.0,13.0,8.0,4.0,4.0,Married,SSC,48.0,M,35000.0,245.0,0.714,0.333,0.549,-99999.0,0.0,0.592,1.0,0.0,1.0,0.0,1.0,16.399,0.0,0.0,CC,others,
990226,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.167,0.833,1.0,0.0,0.167,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,49.0,7.0,86.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,1.0,1.0,Married,GRADUATE,33.0,M,24000.0,125.0,0.167,0.0,0.3,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.788,0.0,0.0,others,ConsumerLoan,
990227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,50.0,4.0,3.0,2.0,51.0,20.0,2.0,2.0,0.0,51.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,Married,UNDER GRADUATE,22.0,M,18000.0,45.0,1.0,0.0,0.896,0.896,1.0,-99999.0,0.0,0.0,0.0,0.0,0.0,2.904,0.0,0.0,ConsumerLoan,CC,
990228,16.0,9.0,7.0,5.0,3.0,0.312,0.188,0.438,0.562,8.0,3.0,0.5,0.188,2.0,0.0,2.0,11.0,0.0,0.0,1.0,0.0,16.0,2.0,70.0,2.0,66.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,3.0,2.0,2.0,108.0,4.0,4.0,0.0,Married,GRADUATE,34.0,M,30000.0,53.0,0.438,0.625,0.816,0.703,1.0,0.984,1.0,1.0,1.0,0.667,1.0,10.544,0.0,0.0,CC,ConsumerLoan,
990229,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,5.0,77.0,5.0,3.0,2.0,86.0,25.0,2.0,2.0,0.0,86.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,5.0,2.0,Married,GRADUATE,29.0,M,11200.0,129.0,1.0,0.5,0.965,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,0.929,0.0,1.0,PL,others,
990230,2.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,2.0,69.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,1.0,1.0,Married,SSC,36.0,M,10000.0,239.0,0.5,1.0,1.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.549,1.0,0.0,ConsumerLoan,ConsumerLoan,
990231,6.0,1.0,5.0,1.0,1.0,0.167,0.167,0.833,0.167,3.0,1.0,0.5,0.167,3.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,18.0,5.0,111.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,166.0,1.0,1.0,0.0,Married,GRADUATE,30.0,M,50000.0,102.0,0.833,0.333,0.854,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,0.856,1.0,0.0,PL,ConsumerLoan,
990232,4.0,1.0,3.0,3.0,0.0,0.75,0.0,0.75,0.25,3.0,0.0,0.75,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,22.0,2.0,125.0,20.0,19.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,74.0,2.0,2.0,1.0,Single,GRADUATE,22.0,M,30000.0,131.0,0.75,1.0,0.702,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,2.266,0.0,0.0,ConsumerLoan,ConsumerLoan,
990233,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,49.0,1400.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1474.0,0.0,0.0,0.0,Married,UNDER GRADUATE,45.0,M,25000.0,104.0,1.0,0.0,0.0,0.0,1.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,CC,HL,
990234,5.0,2.0,3.0,2.0,0.0,0.4,0.0,0.6,0.4,3.0,0.0,0.6,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,148.0,2.0,37.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,1.0,2.0,57.0,10.0,5.0,1.0,Married,GRADUATE,37.0,M,55000.0,188.0,0.6,0.667,0.869,0.874,1.0,-99999.0,0.0,0.5,0.0,0.2,0.0,0.269,0.0,0.0,ConsumerLoan,PL,
990235,4.0,2.0,2.0,1.0,0.0,0.25,0.0,0.5,0.5,1.0,1.0,0.25,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,50.0,4.0,44.0,15.0,3.0,5.0,89.0,89.0,1.0,3.0,2.0,3.0,89.0,3.0,3.0,11.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,Married,GRADUATE,29.0,M,22000.0,62.0,0.5,1.0,0.707,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,6.818,0.0,0.0,ConsumerLoan,others,
990236,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,60.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,359.0,1.0,0.0,0.0,Married,12TH,35.0,M,45000.0,83.0,1.0,0.0,0.626,-99999.0,0.0,0.626,1.0,0.0,0.0,0.0,0.0,6.667,0.0,0.0,CC,others,
990237,5.0,1.0,4.0,3.0,0.0,0.6,0.0,0.8,0.2,4.0,0.0,0.8,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,29.0,2.0,65.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,Married,12TH,29.0,M,25000.0,130.0,0.8,0.75,0.757,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.522,0.0,0.0,others,others,
990238,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.286,0.714,1.0,0.0,0.143,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,91.0,9.0,78.0,12.0,12.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,Married,GRADUATE,30.0,M,30000.0,101.0,0.286,0.0,1.048,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,0.497,0.0,0.0,PL,others,
990239,8.0,5.0,3.0,1.0,1.0,0.125,0.125,0.375,0.625,3.0,3.0,0.375,0.375,0.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,5.0,1.0,53.0,3.0,54.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,4.0,1.0,1.0,Married,UNDER GRADUATE,29.0,M,45000.0,108.0,0.375,0.333,0.713,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.744,1.0,0.0,ConsumerLoan,others,
990240,4.0,3.0,1.0,0.0,1.0,0.0,0.25,0.25,0.75,2.0,1.0,0.5,0.25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,26.0,11.0,161.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,1.0,0.0,0.0,Single,12TH,31.0,M,15000.0,18.0,0.25,0.0,0.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.807,1.0,0.0,others,others,
990241,4.0,2.0,2.0,1.0,2.0,0.25,0.5,0.5,0.5,3.0,2.0,0.75,0.5,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,2.0,65.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,1.0,0.0,0.0,Married,12TH,31.0,M,25000.0,102.0,0.5,0.333,0.539,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,ConsumerLoan,others,
990242,18.0,8.0,10.0,4.0,6.0,0.222,0.333,0.556,0.444,10.0,7.0,0.556,0.389,2.0,1.0,1.0,8.0,0.0,0.0,1.0,3.0,15.0,7.0,35.0,2.0,24.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,1.0,5.0,5.0,0.0,2.0,35.0,15.0,5.0,4.0,Single,GRADUATE,27.0,M,25000.0,40.0,0.556,0.4,0.871,0.837,1.0,0.964,1.0,0.0,0.2,0.0,0.167,17.186,0.0,0.0,others,others,
990243,7.0,4.0,3.0,1.0,0.0,0.143,0.0,0.429,0.571,2.0,1.0,0.286,0.143,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,5.0,1.0,110.0,4.0,22.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,292.0,1.0,0.0,0.0,Married,SSC,52.0,M,40000.0,384.0,0.429,0.5,0.217,-99999.0,0.0,0.215,1.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,ConsumerLoan,others,
990244,16.0,5.0,11.0,8.0,5.0,0.5,0.312,0.688,0.312,14.0,5.0,0.875,0.312,3.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,15.0,2.0,14.0,2.0,32.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,56.0,3.0,3.0,2.0,Single,POST-GRADUATE,27.0,M,40000.0,80.0,0.688,0.571,0.605,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,2.54,0.0,0.0,PL,others,
990245,12.0,8.0,4.0,2.0,0.0,0.167,0.0,0.333,0.667,4.0,1.0,0.333,0.083,2.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,5.0,6.0,77.0,3.0,87.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,3.0,3.0,42.0,5.0,5.0,1.0,Single,UNDER GRADUATE,33.0,M,10000.0,75.0,0.333,0.5,0.984,-99999.0,0.0,-99999.0,0.0,1.0,0.0,0.6,0.0,21.499,1.0,0.0,PL,others,
990246,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.667,0.333,1.0,0.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,49.0,6.0,101.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,1.0,0.0,0.0,Married,GRADUATE,36.0,F,48000.0,125.0,0.667,0.0,0.228,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,0.0,others,others,
990247,15.0,7.0,8.0,1.0,0.0,0.067,0.0,0.533,0.467,5.0,1.0,0.333,0.067,4.0,0.0,0.0,2.0,11.0,0.0,0.0,11.0,4.0,2.0,33.0,2.0,64.0,10.0,4.0,4.0,89.0,29.0,1.0,4.0,3.0,29.0,89.0,1.0,1.0,39.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,2.0,1.0,Married,POST-GRADUATE,34.0,M,35000.0,54.0,0.533,0.2,0.936,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,54.82,1.0,0.0,ConsumerLoan,HL,
990248,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,106.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,2.0,3.0,3.0,3.0,3.0,10.0,12.0,11.0,9.0,Single,GRADUATE,26.0,M,35000.0,40.0,1.0,1.0,0.416,-99999.0,0.0,-99999.0,0.0,1.0,0.667,1.0,0.4,0.54,0.0,0.0,ConsumerLoan,ConsumerLoan,
990249,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,5.0,66.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.0,0.0,0.0,Married,SSC,32.0,M,13000.0,64.0,1.0,0.5,0.854,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.269,0.0,0.0,others,others,
990250,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,25.0,45.0,10.0,3.0,6.0,30.0,30.0,3.0,6.0,3.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,Married,GRADUATE,25.0,F,36000.0,148.0,1.0,0.0,0.512,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,38.889,0.0,0.0,ConsumerLoan,CC,
