Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Approved_Flag
195,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,29,14,40,24,18,4,30,30,0,0,0,-99999,-99999,0,0,14,5,11,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,4,1,1,1,Single,12TH,32,M,18000,60,0.5,0.0,0.625,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,others,P2
196,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,82,23,78,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,922,0,0,0,Married,GRADUATE,36,M,13000,80,0.5,0.0,0.097,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,AL,AL,P3
197,6,1,5,1,0,0.167,0.0,0.833,0.167,1,0,0.167,0.0,0,4,0,0,0,0,0,4,2,2,235,4,48,35,2,21,81,60,3,3,0,50,50,18,7,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,117,1,1,0,Married,UNDER GRADUATE,60,M,22000,580,0.833,1.0,0.319,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,3.518,0,0,others,AL,P1
198,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,6,6,89,5,5,1,9,9,1,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,14,10,14,20,15,19,11,53,38,23,Married,POST-GRADUATE,36,M,40000,224,1.0,0.0,0.827,-99999.0,0,-99999.0,0,0.789,0.714,0.75,0.714,-99999.0,0,0,PL,ConsumerLoan,P4
199,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,0,0,0,3,0,0,0,0,3,0,14,6,65,11,11,1,13,13,0,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,64,2,1,1,Married,SSC,34,M,22000,150,0.667,0.5,0.195,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.4,0,0,ConsumerLoan,ConsumerLoan,P3
200,4,2,2,0,0,0.0,0.0,0.5,0.5,1,2,0.25,0.5,0,0,0,0,0,0,0,3,1,4,25,6,105,5,2,4,94,3,4,4,0,94,94,3,2,8,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,1,5,2,2,2,Married,OTHERS,44,M,13000,12,0.5,0.0,1.004,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,0.014,0,0,ConsumerLoan,ConsumerLoan,P3
201,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,2,0,0,0,0,0,2,0,0,36,4,29,18,12,3,3,3,0,0,0,0,0,0,0,25,5,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,14,3,2,1,Married,GRADUATE,30,M,21000,147,1.0,1.0,0.864,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
202,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7,7,63,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,221,1,0,0,Married,SSC,31,M,53000,131,1.0,0.0,0.822,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
203,3,2,1,0,0,0.0,0.0,0.333,0.667,1,1,0.333,0.333,0,0,0,0,0,0,0,3,0,3,40,7,103,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Single,12TH,32,M,18000,126,0.333,0.0,1.039,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
204,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,4,4,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132,1,1,0,Married,GRADUATE,31,M,14500,32,1.0,1.0,0.583,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.828,0,0,ConsumerLoan,ConsumerLoan,P2
205,4,3,1,0,2,0.0,0.5,0.25,0.75,0,3,0.0,0.75,0,0,0,3,0,0,1,0,4,0,21,13,78,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,108,3,2,0,Married,SSC,30,M,22500,116,0.25,0.0,0.551,-99999.0,0,0.551,1,0.0,0.0,0.0,0.0,3.911,0,0,AL,ConsumerLoan,P2
206,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,178,13,58,35,2,13,900,900,4,7,3,10,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,1,1,1,3,5,4,3,Married,SSC,54,M,26000,225,0.5,0.0,0.791,-99999.0,0,-99999.0,1,1.0,0.0,1.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
207,9,7,2,2,3,0.222,0.333,0.222,0.778,2,3,0.222,0.333,0,3,1,5,0,0,0,3,6,0,59,2,42,15,15,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,1,0,0,143,3,3,0,Married,GRADUATE,38,M,29000,69,0.222,1.0,0.916,0.131,1,-99999.0,0,0.0,0.0,0.0,0.0,0.031,0,0,others,others,P2
208,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,139,139,3237,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,UNDER GRADUATE,49,M,27000,24,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
209,5,4,1,2,1,0.4,0.2,0.2,0.8,2,1,0.4,0.2,0,0,0,1,3,0,0,3,2,1,28,5,44,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,53,2,2,1,Married,12TH,25,M,32000,66,0.2,1.0,0.778,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.984,1,0,others,others,P2
210,6,3,3,1,1,0.167,0.167,0.5,0.5,1,1,0.167,0.167,0,0,0,1,0,0,4,0,6,1,98,6,61,18,5,11,4,4,1,3,2,4,4,0,0,54,8,16,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,1,1,169,1,1,0,Married,OTHERS,54,M,29926,219,0.5,1.0,0.636,-99999.0,0,0.636,1,1.0,0.0,1.0,0.0,24.644,0,0,PL,ConsumerLoan,P3
211,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,0,1,0,0,0,0,3,1,4,1,146,31,75,18,10,7,87,23,0,1,1,0,23,3,1,18,4,8,1,0,0,0,0,0,0,0,0,23,4,0,0,0,2,0,0,945,0,0,0,Single,SSC,43,M,14000,102,0.4,0.0,0.408,-99999.0,0,0.408,1,0.0,0.0,0.0,0.0,10.714,0,0,ConsumerLoan,PL,P1
212,3,2,1,0,0,0.0,0.0,0.333,0.667,1,1,0.333,0.333,0,0,0,3,0,0,0,0,3,0,21,9,62,7,4,3,44,10,1,3,2,10,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,1,0,1,5,3,1,1,Married,12TH,43,M,15000,111,0.333,0.0,0.372,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.713,0,0,ConsumerLoan,ConsumerLoan,P3
213,4,1,3,0,0,0.0,0.0,0.75,0.25,3,1,0.75,0.25,0,0,0,2,2,0,0,2,2,0,13,6,58,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,1,3,3,0,3,17,29,11,7,Married,UNDER GRADUATE,38,M,60000,126,0.75,0.0,0.952,-99999.0,0,-99999.0,0,0.0,0.333,0.0,0.333,0.401,1,0,others,ConsumerLoan,P4
214,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,0,0,0,0,1,1,2,15,6,40,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,8,4,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,170,3,2,0,Married,GRADUATE,30,M,25000,102,1.0,1.0,0.864,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,8.28,0,0,others,others,P2
215,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10,10,51,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,8,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,1,0,0,Single,OTHERS,23,M,15000,101,1.0,0.0,0.749,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
216,17,10,7,3,1,0.176,0.059,0.412,0.588,6,3,0.353,0.176,0,0,0,2,12,0,0,12,5,3,72,2,49,31,28,4,107,16,0,0,0,0,0,3,2,110,20,31,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,143,2,1,0,Married,GRADUATE,28,M,15000,65,0.412,0.5,0.843,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,9.126,1,0,ConsumerLoan,others,P1
217,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,56,36,529,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,594,0,0,0,Married,12TH,27,M,35000,154,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,CC,others,P2
218,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,25,15,142,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,6,2,1,1,Married,12TH,41,M,27000,186,1.0,0.0,0.118,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.972,0,0,others,others,P2
219,3,0,3,2,0,0.667,0.0,1.0,0.0,2,0,0.667,0.0,2,1,0,0,0,0,0,2,1,2,144,1,3854,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,26,4,4,4,Married,SSC,63,M,28600,225,1.0,1.0,0.969,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,5.07,0,0,others,AL,P2
220,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,16,16,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,SSC,22,M,30000,431,1.0,0.0,0.484,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
221,6,2,4,3,1,0.5,0.167,0.667,0.333,5,2,0.833,0.333,0,0,0,5,0,0,0,0,6,1,14,4,61,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,415,0,0,0,Married,SSC,32,M,14000,102,0.667,0.6,0.429,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,5.999,0,0,others,PL,P2
222,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,38,38,-99999,-99999,-99999,0,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,143,1,1,0,Single,12TH,21,M,18000,42,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,1.0,0.0,1.0,-99999.0,0,0,CC,others,P2
223,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,4,4,95,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,SSC,26,M,40000,70,1.0,1.0,1.026,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
224,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,22,22,44,12,12,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,666,0,0,0,Married,SSC,38,M,25000,219,1.0,0.0,0.453,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P3
225,38,21,17,8,7,0.211,0.184,0.447,0.553,18,9,0.474,0.237,6,0,0,22,12,0,1,13,25,3,39,1,56,35,35,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,2,0,0,46,14,8,2,Married,GRADUATE,32,M,35000,99,0.447,0.444,0.637,-99999.0,0,0.697,1,0.0,0.0,0.0,0.0,6.442,1,0,ConsumerLoan,ConsumerLoan,P4
226,7,6,1,1,0,0.143,0.0,0.143,0.857,1,0,0.143,0.0,1,0,0,1,6,0,0,6,1,0,67,3,753,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,112,2,2,0,Single,SSC,26,M,28000,74,0.143,1.0,0.7,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.785,1,0,ConsumerLoan,ConsumerLoan,P1
227,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,10,10,91,7,7,1,11,11,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,81,1,1,1,Married,12TH,42,M,75000,193,1.0,0.0,0.863,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,AL,AL,P3
228,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,15,15,222,12,10,3,4,1,0,2,2,-99999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,1,1,1,Single,GRADUATE,22,M,15000,37,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P3
229,9,8,1,0,3,0.0,0.333,0.111,0.889,1,5,0.111,0.556,0,2,0,3,1,0,0,4,5,3,62,8,88,35,35,1,30,30,0,0,0,0,0,0,0,37,0,6,0,0,0,0,0,0,0,0,0,30,4,0,0,0,1,0,1,234,1,0,0,Married,OTHERS,25,M,12500,71,0.111,0.0,0.3,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.119,1,0,PL,others,P4
230,7,4,3,0,0,0.0,0.0,0.429,0.571,3,0,0.429,0.0,0,7,0,0,0,0,0,7,0,0,119,7,39,7,7,1,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,13,3,1,1,Married,SSC,61,M,30000,126,0.429,0.0,0.636,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
231,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,39,39,897,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,SSC,39,M,38000,185,1.0,0.0,0.358,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
232,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,1,1,0,0,1,1,0,22,5,61,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,152,5,4,0,Single,SSC,24,M,35000,78,0.5,1.0,0.596,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,0.114,1,0,others,ConsumerLoan,P2
233,5,5,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,5,0,0,0,0,5,0,46,27,545,25,22,4,82,20,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,810,0,0,0,Single,GRADUATE,24,M,20000,27,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P3
234,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,41,41,130,35,7,6,50,27,0,3,3,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,1247,0,0,0,Married,12TH,32,M,14500,107,1.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
235,4,1,3,0,0,0.0,0.0,0.75,0.25,1,0,0.25,0.0,0,0,0,2,1,0,0,1,3,1,67,6,79,6,5,2,25,24,1,2,1,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,1,0,1,34,2,1,1,Married,SSC,29,M,25500,188,0.75,0.0,0.241,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.418,1,0,ConsumerLoan,ConsumerLoan,P2
236,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,41,41,21,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,35,5,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,1,1,Married,GRADUATE,42,M,22000,209,1.0,0.0,0.407,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,others,P2
237,7,4,3,0,0,0.0,0.0,0.429,0.571,1,0,0.143,0.0,0,2,0,5,0,0,0,2,5,0,47,10,68,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,11,1,1,1,Married,12TH,45,M,25000,102,0.429,0.0,0.439,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.5,0,0,ConsumerLoan,others,P2
238,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,45,45,951,35,33,2,77,15,0,0,0,-99999,-99999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,1,0,0,25,3,3,3,Single,GRADUATE,28,M,16550,29,0.0,0.0,0.0,-99999.0,0,-99999.0,1,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P4
239,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,1,0,0,1,0,0,11,11,161,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,12TH,39,M,22000,126,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P2
240,2,2,0,0,2,0.0,1.0,0.0,1.0,1,2,0.5,1.0,0,0,0,2,0,0,0,0,2,0,13,9,32,6,6,1,12,12,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,266,1,0,0,Single,12TH,22,M,12000,72,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
241,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7,56,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,GRADUATE,41,M,22000,126,1.0,0.0,1.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.11,0,0,others,others,P2
242,4,3,1,2,2,0.5,0.5,0.25,0.75,2,2,0.5,0.5,1,1,0,0,2,0,0,3,1,1,62,3,52,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,20,10,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,222,1,0,0,Married,SSC,30,M,21000,122,0.25,1.0,1.012,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P1
243,5,4,1,0,1,0.0,0.2,0.2,0.8,2,2,0.4,0.4,0,2,0,3,0,0,0,2,3,0,51,10,42,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,319,1,0,0,Married,GRADUATE,32,M,15000,77,0.2,0.0,0.82,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,PL,others,P2
244,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6,93,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,1,4,8,5,3,Single,SSC,28,M,14000,122,1.0,1.0,0.599,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,1.558,0,0,ConsumerLoan,ConsumerLoan,P4
245,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,9,9,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,1,189,1,0,0,Single,UNDER GRADUATE,25,M,35000,51,1.0,0.0,0.97,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,1,PL,HL,P2
246,30,23,7,4,4,0.133,0.133,0.233,0.767,7,8,0.233,0.267,2,0,0,23,3,0,1,3,27,3,77,2,17,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,37,0,0,0,8,3,4,4,13,8,6,Married,12TH,26,M,25000,65,0.233,0.571,0.555,-99999.0,0,0.125,1,0.75,0.0,0.375,0.0,11.324,1,0,ConsumerLoan,ConsumerLoan,P2
247,57,45,12,3,5,0.053,0.088,0.211,0.789,10,7,0.175,0.123,2,3,0,13,32,0,2,37,20,7,56,4,55,34,5,7,61,32,1,1,0,24,24,3,1,1,0,1,0,0,0,0,0,0,0,0,0,24,28,1,0,0,6,2,4,17,11,6,4,Married,SSC,32,M,30000,186,0.211,0.3,0.9,-99999.0,0,0.801,1,0.5,0.0,0.333,0.0,14.946,1,0,ConsumerLoan,others,P3
248,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,43,43,805,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,566,0,0,0,Married,GRADUATE,45,F,40000,245,0.0,0.0,0.0,-99999.0,0,-99999.0,1,0.0,0.0,0.0,0.0,-99999.0,0,0,PL,PL,P2
249,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,20,20,446,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,621,0,0,0,Married,GRADUATE,49,F,30000,189,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
250,18,12,6,4,6,0.222,0.333,0.333,0.667,10,10,0.556,0.556,3,0,0,13,1,0,1,1,17,3,30,3,72,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,12,1,4,90,8,5,1,Married,POST-GRADUATE,28,M,18000,54,0.333,0.4,0.646,-99999.0,0,0.721,1,0.25,1.0,0.083,1.0,6.824,1,0,ConsumerLoan,PL,P2
251,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,24,24,547,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,731,0,0,0,Married,GRADUATE,38,F,16500,148,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
